contig_id,pc_id
annotate_virome_phage_4,PC_00322
annotate_virome_phage_4,PC_00407
annotate_virome_phage_4,PC_00376
annotate_virome_phage_4,PC_00870
annotate_virome_phage_4,PC_01836
annotate_virome_phage_4,PC_00093
annotate_virome_phage_4,PC_00714
annotate_virome_phage_4,PC_01837
annotate_virome_phage_4,PC_00980
annotate_virome_phage_4,PC_02235
annotate_virome_phage_4,PC_02284
annotate_virome_phage_4,PC_01840
annotate_virome_phage_4,PC_00490
annotate_virome_phage_4,PC_01841
annotate_virome_phage_4,PC_00777
annotate_virome_phage_4,PC_01388
annotate_virome_phage_4,PC_01842
annotate_virome_phage_4,PC_02789
annotate_virome_phage_4,PC_01843
annotate_virome_phage_4,PC_01844
annotate_virome_phage_4,PC_01845
annotate_virome_phage_4,PC_01846
annotate_virome_phage_4,PC_01390
annotate_virome_phage_4,PC_00871
annotate_virome_phage_4,PC_01867
annotate_virome_phage_4,PC_01423
annotate_virome_phage_4,PC_00904
annotate_virome_phage_4,PC_01389
annotate_virome_phage_4,PC_00779
annotate_virome_phage_4,PC_00872
annotate_virome_phage_4,PC_00259
annotate_virome_phage_4,PC_00873
annotate_virome_phage_4,PC_01223
annotate_virome_phage_4,PC_01393
annotate_virome_phage_4,PC_01090
annotate_virome_phage_4,PC_01581
annotate_virome_phage_4,PC_01224
annotate_virome_phage_4,PC_01392
annotate_virome_phage_4,PC_01391
annotate_virome_phage_4,PC_04171
annotate_virome_phage_4,PC_01944
annotate_virome_phage_4,PC_01646
annotate_virome_phage_4,PC_02545
annotate_virome_phage_4,PC_01753
annotate_virome_phage_4,PC_02108
annotate_virome_phage_4,PC_04172
annotate_virome_phage_4,PC_02546
annotate_virome_phage_4,PC_02531
annotate_virome_phage_4,PC_04422
annotate_virome_phage_4,PC_04371
annotate_virome_phage_4,PC_01407
annotate_virome_phage_4,PC_01878
annotate_virome_phage_4,PC_00666
annotate_virome_phage_4,PC_02302
annotate_virome_phage_4,PC_00680
annotate_virome_phage_4,PC_04173
annotate_virome_phage_4,PC_02530
annotate_virome_phage_4,PC_03358
annotate_virome_phage_4,PC_06038
annotate_virome_phage_4,PC_03432
annotate_virome_phage_4,PC_06637
annotate_virome_phage_41,PC_00251
annotate_virome_phage_41,PC_00196
annotate_virome_phage_41,PC_03187
annotate_virome_phage_41,PC_00195
annotate_virome_phage_41,PC_00049
annotate_virome_phage_41,PC_00231
annotate_virome_phage_41,PC_00435
annotate_virome_phage_41,PC_00120
annotate_virome_phage_41,PC_00341
annotate_virome_phage_41,PC_00250
annotate_virome_phage_41,PC_03617
annotate_virome_phage_41,PC_00469
annotate_virome_phage_41,PC_00681
annotate_virome_phage_41,PC_00429
annotate_virome_phage_41,PC_00194
annotate_virome_phage_41,PC_00171
annotate_virome_phage_41,PC_00123
annotate_virome_phage_41,PC_00188
annotate_virome_phage_41,PC_00184
annotate_virome_phage_41,PC_06509
annotate_virome_phage_41,PC_02162
annotate_virome_phage_41,PC_06638
annotate_virome_phage_41,PC_02435
annotate_virome_phage_41,PC_00270
annotate_virome_phage_41,
annotate_virome_phage_41,PC_02666
annotate_virome_phage_41,PC_01160
annotate_virome_phage_41,PC_00927
annotate_virome_phage_41,PC_00751
annotate_virome_phage_41,PC_00933
annotate_virome_phage_41,PC_00492
annotate_virome_phage_41,PC_06422
annotate_virome_phage_41,PC_00433
annotate_virome_phage_41,PC_00924
annotate_virome_phage_41,PC_01797
annotate_virome_phage_41,PC_01045
annotate_virome_phage_41,PC_01142
annotate_virome_phage_41,PC_03599
annotate_virome_phage_41,PC_06639
annotate_virome_phage_41,PC_06457
annotate_virome_phage_41,PC_06640
annotate_virome_phage_41,PC_04548
annotate_virome_phage_41,PC_04507
annotate_virome_phage_41,PC_01093
annotate_virome_phage_41,PC_02005
annotate_virome_phage_41,PC_03417
annotate_virome_phage_41,PC_00246
annotate_virome_phage_41,PC_00070
annotate_virome_phage_41,PC_06641
annotate_virome_phage_41,PC_00197
annotate_virome_phage_42,
annotate_virome_phage_42,PC_01549
annotate_virome_phage_42,PC_00417
annotate_virome_phage_42,PC_02470
annotate_virome_phage_42,PC_03328
annotate_virome_phage_42,PC_05510
annotate_virome_phage_42,PC_04044
annotate_virome_phage_42,PC_00460
annotate_virome_phage_42,PC_02037
annotate_virome_phage_42,PC_03834
annotate_virome_phage_42,PC_04451
annotate_virome_phage_42,PC_00562
annotate_virome_phage_42,PC_02038
annotate_virome_phage_42,PC_01716
annotate_virome_phage_42,PC_01494
annotate_virome_phage_42,PC_00415
annotate_virome_phage_42,PC_01602
annotate_virome_phage_42,PC_01717
annotate_virome_phage_42,PC_01603
annotate_virome_phage_42,PC_00416
annotate_virome_phage_42,PC_02039
annotate_virome_phage_42,PC_02329
annotate_virome_phage_42,PC_01495
annotate_virome_phage_42,PC_02075
annotate_virome_phage_42,PC_01697
annotate_virome_phage_42,PC_01405
annotate_virome_phage_42,PC_02473
annotate_virome_phage_42,PC_05316
annotate_virome_phage_42,PC_02041
annotate_virome_phage_42,PC_01604
annotate_virome_phage_42,PC_02042
annotate_virome_phage_43,
annotate_virome_phage_43,PC_00049
annotate_virome_phage_43,PC_00337
annotate_virome_phage_43,PC_00555
annotate_virome_phage_43,PC_06642
annotate_virome_phage_43,PC_01692
annotate_virome_phage_43,PC_00653
annotate_virome_phage_43,PC_00248
annotate_virome_phage_43,PC_00131
annotate_virome_phage_43,PC_01093
annotate_virome_phage_43,PC_04507
annotate_virome_phage_43,PC_01142
annotate_virome_phage_43,PC_01045
annotate_virome_phage_43,PC_00433
annotate_virome_phage_43,PC_00853
annotate_virome_phage_43,PC_00492
annotate_virome_phage_43,PC_00933
annotate_virome_phage_43,PC_00751
annotate_virome_phage_43,PC_00927
annotate_virome_phage_43,PC_00054
annotate_virome_phage_43,PC_03040
annotate_virome_phage_43,PC_04436
annotate_virome_phage_43,PC_06517
annotate_virome_phage_43,PC_06643
annotate_virome_phage_43,PC_02672
annotate_virome_phage_43,PC_00038
annotate_virome_phage_43,PC_06644
annotate_virome_phage_43,PC_01431
annotate_virome_phage_43,PC_01298
annotate_virome_phage_43,PC_00094
annotate_virome_phage_43,PC_00187
annotate_virome_phage_43,PC_00296
annotate_virome_phage_43,PC_00414
annotate_virome_phage_440,PC_00434
annotate_virome_phage_440,PC_00930
annotate_virome_phage_440,PC_00931
annotate_virome_phage_440,PC_00932
annotate_virome_phage_440,PC_00750
annotate_virome_phage_440,PC_00307
annotate_virome_phage_440,PC_01056
annotate_virome_phage_440,PC_00628
annotate_virome_phage_440,PC_01344
annotate_virome_phage_45,
annotate_virome_phage_45,PC_02697
annotate_virome_phage_45,PC_00693
annotate_virome_phage_45,PC_03201
annotate_virome_phage_45,PC_01378
annotate_virome_phage_45,PC_03104
annotate_virome_phage_45,PC_01040
annotate_virome_phage_45,PC_02095
annotate_virome_phage_45,PC_00142
annotate_virome_phage_45,PC_00520
annotate_virome_phage_45,PC_06646
annotate_virome_phage_45,PC_06647
annotate_virome_phage_45,PC_00829
annotate_virome_phage_45,PC_01769
annotate_virome_phage_45,PC_00566
annotate_virome_phage_45,PC_06648
annotate_virome_phage_45,PC_03202
annotate_virome_phage_45,PC_03153
annotate_virome_phage_45,PC_03203
annotate_virome_phage_45,PC_02225
annotate_virome_phage_45,PC_00131
annotate_virome_phage_45,PC_04563
annotate_virome_phage_45,PC_02006
annotate_virome_phage_45,PC_00105
annotate_virome_phage_45,PC_00137
annotate_virome_phage_45,PC_00059
annotate_virome_phage_45,PC_03981
annotate_virome_phage_45,PC_00316
annotate_virome_phage_45,PC_06649
annotate_virome_phage_45,PC_06650
annotate_virome_phage_45,PC_03183
annotate_virome_phage_45,PC_06384
annotate_virome_phage_45,PC_03433
annotate_virome_phage_45,PC_00092
annotate_virome_phage_45,PC_01493
annotate_virome_phage_45,PC_00529
annotate_virome_phage_45,PC_03982
annotate_virome_phage_45,PC_00981
annotate_virome_phage_45,PC_02045
annotate_virome_phage_45,PC_00856
annotate_virome_phage_45,PC_00789
annotate_virome_phage_45,PC_00683
annotate_virome_phage_45,PC_01714
annotate_virome_phage_45,PC_00610
annotate_virome_phage_45,PC_00621
annotate_virome_phage_45,PC_01114
annotate_virome_phage_45,PC_04564
annotate_virome_phage_45,PC_03169
annotate_virome_phage_45,PC_02081
annotate_virome_phage_45,PC_00944
annotate_virome_phage_45,PC_04550
annotate_virome_phage_45,PC_01802
annotate_virome_phage_45,PC_03120
annotate_virome_phage_45,PC_00627
annotate_virome_phage_45,PC_02673
annotate_virome_phage_45,PC_04565
annotate_virome_phage_45,PC_01162
annotate_virome_phage_45,PC_04566
annotate_virome_phage_45,PC_00748
annotate_virome_phage_46,
annotate_virome_phage_46,PC_02471
annotate_virome_phage_46,PC_01983
annotate_virome_phage_46,PC_01495
annotate_virome_phage_46,PC_04069
annotate_virome_phage_46,PC_06651
annotate_virome_phage_46,PC_00745
annotate_virome_phage_46,PC_03641
annotate_virome_phage_46,PC_04047
annotate_virome_phage_46,PC_00626
annotate_virome_phage_46,PC_06652
annotate_virome_phage_46,PC_02047
annotate_virome_phage_46,PC_04048
annotate_virome_phage_46,PC_02337
annotate_virome_phage_46,PC_03701
annotate_virome_phage_46,PC_04050
annotate_virome_phage_46,PC_00881
annotate_virome_phage_46,PC_04051
annotate_virome_phage_46,PC_03144
annotate_virome_phage_46,PC_03189
annotate_virome_phage_46,PC_03726
annotate_virome_phage_46,PC_04100
annotate_virome_phage_46,PC_06653
annotate_virome_phage_47,
annotate_virome_phage_47,PC_01029
annotate_virome_phage_47,PC_00469
annotate_virome_phage_47,PC_00296
annotate_virome_phage_47,PC_02529
annotate_virome_phage_47,PC_00250
annotate_virome_phage_47,PC_00206
annotate_virome_phage_47,PC_00341
annotate_virome_phage_47,PC_00120
annotate_virome_phage_47,PC_00435
annotate_virome_phage_47,PC_00231
annotate_virome_phage_47,PC_00049
annotate_virome_phage_47,PC_00030
annotate_virome_phage_47,PC_00195
annotate_virome_phage_47,PC_00342
annotate_virome_phage_47,PC_00196
annotate_virome_phage_47,PC_00251
annotate_virome_phage_47,PC_00197
annotate_virome_phage_47,PC_00244
annotate_virome_phage_47,PC_00070
annotate_virome_phage_47,PC_03973
annotate_virome_phage_47,PC_01314
annotate_virome_phage_47,PC_00246
annotate_virome_phage_47,PC_05253
annotate_virome_phage_47,PC_05255
annotate_virome_phage_47,PC_02674
annotate_virome_phage_47,PC_00267
annotate_virome_phage_47,PC_01219
annotate_virome_phage_47,PC_01156
annotate_virome_phage_47,PC_04969
annotate_virome_phage_47,PC_01450
annotate_virome_phage_47,PC_00772
annotate_virome_phage_47,PC_01574
annotate_virome_phage_47,PC_01167
annotate_virome_phage_47,PC_00260
annotate_virome_phage_47,PC_01043
annotate_virome_phage_47,PC_05256
annotate_virome_phage_47,PC_03081
annotate_virome_phage_47,PC_01039
annotate_virome_phage_47,PC_01315
annotate_virome_phage_47,PC_00472
annotate_virome_phage_47,PC_04141
annotate_virome_phage_47,PC_00913
annotate_virome_phage_47,PC_00184
annotate_virome_phage_47,PC_00188
annotate_virome_phage_47,PC_00123
annotate_virome_phage_47,PC_00171
annotate_virome_phage_47,PC_00194
annotate_virome_phage_48,PC_00520
annotate_virome_phage_48,PC_04537
annotate_virome_phage_48,
annotate_virome_phage_48,PC_00627
annotate_virome_phage_48,PC_04567
annotate_virome_phage_48,PC_02225
annotate_virome_phage_48,PC_00267
annotate_virome_phage_48,PC_00246
annotate_virome_phage_48,PC_03435
annotate_virome_phage_48,PC_06654
annotate_virome_phage_48,PC_00070
annotate_virome_phage_48,PC_00197
annotate_virome_phage_48,PC_00251
annotate_virome_phage_48,PC_00196
annotate_virome_phage_48,PC_00342
annotate_virome_phage_48,PC_00195
annotate_virome_phage_48,PC_00049
annotate_virome_phage_48,PC_00231
annotate_virome_phage_48,PC_00435
annotate_virome_phage_48,PC_00120
annotate_virome_phage_48,PC_00341
annotate_virome_phage_48,PC_00250
annotate_virome_phage_48,PC_02529
annotate_virome_phage_48,PC_00296
annotate_virome_phage_48,PC_00469
annotate_virome_phage_48,PC_01029
annotate_virome_phage_48,PC_00429
annotate_virome_phage_48,PC_00194
annotate_virome_phage_48,PC_00171
annotate_virome_phage_48,PC_00123
annotate_virome_phage_48,PC_00188
annotate_virome_phage_48,PC_01657
annotate_virome_phage_48,PC_00025
annotate_virome_phage_48,PC_00944
annotate_virome_phage_48,PC_03168
annotate_virome_phage_48,PC_01769
annotate_virome_phage_48,PC_04137
annotate_virome_phage_48,PC_04138
annotate_virome_phage_48,PC_03433
annotate_virome_phage_48,PC_01802
annotate_virome_phage_48,PC_03120
annotate_virome_phage_48,PC_01156
annotate_virome_phage_48,PC_05579
annotate_virome_phage_48,PC_01162
annotate_virome_phage_48,PC_03352
annotate_virome_phage_48,PC_00748
annotate_virome_phage_48,PC_00193
annotate_virome_phage_48,PC_02697
annotate_virome_phage_48,PC_03200
annotate_virome_phage_48,PC_04129
annotate_virome_phage_48,PC_03201
annotate_virome_phage_48,PC_01378
annotate_virome_phage_48,PC_02095
annotate_virome_phage_48,PC_02464
annotate_virome_phage_48,PC_04130
annotate_virome_phage_48,PC_04131
annotate_virome_phage_48,PC_02648
annotate_virome_phage_48,PC_00491
annotate_virome_phage_48,PC_01168
annotate_virome_phage_48,PC_01040
annotate_virome_phage_48,PC_04132
annotate_virome_phage_48,PC_05509
annotate_virome_phage_48,PC_00566
annotate_virome_phage_48,PC_05581
annotate_virome_phage_48,PC_03202
annotate_virome_phage_48,PC_03153
annotate_virome_phage_48,PC_03203
annotate_virome_phage_49,PC_01040
annotate_virome_phage_49,PC_02465
annotate_virome_phage_49,PC_04568
annotate_virome_phage_49,
annotate_virome_phage_49,PC_03554
annotate_virome_phage_49,PC_03926
annotate_virome_phage_49,PC_00693
annotate_virome_phage_49,PC_04569
annotate_virome_phage_49,PC_01735
annotate_virome_phage_49,PC_04570
annotate_virome_phage_49,PC_06655
annotate_virome_phage_49,PC_06656
annotate_virome_phage_49,PC_02095
annotate_virome_phage_49,PC_02464
annotate_virome_phage_49,PC_06657
annotate_virome_phage_49,PC_06658
annotate_virome_phage_49,PC_01679
annotate_virome_phage_49,PC_01551
annotate_virome_phage_49,PC_00077
annotate_virome_phage_49,PC_06659
annotate_virome_phage_49,PC_00566
annotate_virome_phage_49,PC_03106
annotate_virome_phage_49,PC_00829
annotate_virome_phage_49,PC_04322
annotate_virome_phage_49,PC_01769
annotate_virome_phage_49,PC_00142
annotate_virome_phage_49,PC_00016
annotate_virome_phage_49,PC_00627
annotate_virome_phage_49,PC_06660
annotate_virome_phage_49,PC_02468
annotate_virome_phage_49,PC_00143
annotate_virome_phage_49,PC_04571
annotate_virome_phage_49,PC_02675
annotate_virome_phage_49,PC_04572
annotate_virome_phage_49,PC_04567
annotate_virome_phage_49,PC_02225
annotate_virome_phage_49,PC_00267
annotate_virome_phage_49,PC_00246
annotate_virome_phage_49,PC_06654
annotate_virome_phage_49,PC_00070
annotate_virome_phage_49,PC_00197
annotate_virome_phage_49,PC_00251
annotate_virome_phage_49,PC_00196
annotate_virome_phage_49,PC_00342
annotate_virome_phage_49,PC_00195
annotate_virome_phage_49,PC_00049
annotate_virome_phage_49,PC_00231
annotate_virome_phage_49,PC_00435
annotate_virome_phage_49,PC_00120
annotate_virome_phage_49,PC_00193
annotate_virome_phage_49,PC_00341
annotate_virome_phage_49,PC_00250
annotate_virome_phage_49,PC_02529
annotate_virome_phage_49,PC_00296
annotate_virome_phage_49,PC_00469
annotate_virome_phage_49,PC_01029
annotate_virome_phage_49,PC_00429
annotate_virome_phage_49,PC_00194
annotate_virome_phage_49,PC_00171
annotate_virome_phage_49,PC_00123
annotate_virome_phage_49,PC_00188
annotate_virome_phage_49,PC_03185
annotate_virome_phage_49,PC_02668
annotate_virome_phage_49,PC_04564
annotate_virome_phage_49,PC_00944
annotate_virome_phage_49,PC_03399
annotate_virome_phage_49,PC_06645
annotate_virome_phage_49,PC_03110
annotate_virome_phage_5,
annotate_virome_phage_5,PC_04208
annotate_virome_phage_5,PC_02035
annotate_virome_phage_5,PC_04211
annotate_virome_phage_5,PC_03125
annotate_virome_phage_5,PC_00019
annotate_virome_phage_5,PC_04451
annotate_virome_phage_5,PC_04210
annotate_virome_phage_5,PC_01724
annotate_virome_phage_5,PC_01298
annotate_virome_phage_5,PC_00094
annotate_virome_phage_5,PC_00187
annotate_virome_phage_5,PC_03262
annotate_virome_phage_5,PC_02073
annotate_virome_phage_5,PC_00868
annotate_virome_phage_5,PC_04214
annotate_virome_phage_5,PC_04215
annotate_virome_phage_5,PC_00049
annotate_virome_phage_5,PC_06661
annotate_virome_phage_5,PC_00283
annotate_virome_phage_5,PC_06248
annotate_virome_phage_5,PC_06662
annotate_virome_phage_5,PC_06325
annotate_virome_phage_5,PC_04454
annotate_virome_phage_5,PC_00434
annotate_virome_phage_5,PC_00307
annotate_virome_phage_5,PC_04438
annotate_virome_phage_5,PC_03434
annotate_virome_phage_5,PC_01711
annotate_virome_phage_5,PC_02535
annotate_virome_phage_5,PC_01280
annotate_virome_phage_5,PC_01697
annotate_virome_phage_5,PC_00929
annotate_virome_phage_5,PC_01496
annotate_virome_phage_5,PC_02100
annotate_virome_phage_5,PC_00582
annotate_virome_phage_5,PC_00536
annotate_virome_phage_5,PC_00920
annotate_virome_phage_5,PC_01379
annotate_virome_phage_5,PC_00626
annotate_virome_phage_5,PC_01306
annotate_virome_phage_5,PC_02685
annotate_virome_phage_5,PC_00566
annotate_virome_phage_5,PC_03085
annotate_virome_phage_5,PC_05229
annotate_virome_phage_5,PC_03092
annotate_virome_phage_5,PC_03067
annotate_virome_phage_5,PC_05436
annotate_virome_phage_5,PC_05362
annotate_virome_phage_5,PC_02483
annotate_virome_phage_5,PC_06663
annotate_virome_phage_5,PC_05379
annotate_virome_phage_5,PC_05645
annotate_virome_phage_5,PC_05181
annotate_virome_phage_5,PC_02439
annotate_virome_phage_5,PC_01701
annotate_virome_phage_5,PC_04077
annotate_virome_phage_5,PC_05643
annotate_virome_phage_5,PC_02506
annotate_virome_phage_5,PC_05599
annotate_virome_phage_5,PC_02522
annotate_virome_phage_5,PC_03374
annotate_virome_phage_5,PC_04097
annotate_virome_phage_5,PC_00578
annotate_virome_phage_5,PC_00020
annotate_virome_phage_5,PC_01158
annotate_virome_phage_5,PC_02823
annotate_virome_phage_5,PC_06664
annotate_virome_phage_5,PC_03435
annotate_virome_phage_5,PC_04506
annotate_virome_phage_5,PC_03430
annotate_virome_phage_5,PC_06415
annotate_virome_phage_5,PC_03954
annotate_virome_phage_50,
annotate_virome_phage_50,PC_04314
annotate_virome_phage_50,PC_00375
annotate_virome_phage_50,PC_06916
annotate_virome_phage_50,PC_00315
annotate_virome_phage_50,PC_00016
annotate_virome_phage_50,PC_03778
annotate_virome_phage_50,PC_06665
annotate_virome_phage_50,PC_00337
annotate_virome_phage_50,PC_06666
annotate_virome_phage_50,PC_00465
annotate_virome_phage_50,PC_02078
annotate_virome_phage_50,PC_00248
annotate_virome_phage_50,PC_00131
annotate_virome_phage_50,PC_00306
annotate_virome_phage_50,PC_00143
annotate_virome_phage_50,PC_01318
annotate_virome_phage_50,PC_00749
annotate_virome_phage_50,PC_06667
annotate_virome_phage_50,PC_02171
annotate_virome_phage_50,PC_01070
annotate_virome_phage_50,PC_01085
annotate_virome_phage_50,PC_04000
annotate_virome_phage_50,PC_06620
annotate_virome_phage_50,PC_00244
annotate_virome_phage_50,PC_03386
annotate_virome_phage_50,PC_06452
annotate_virome_phage_50,PC_00693
annotate_virome_phage_50,PC_01461
annotate_virome_phage_50,PC_00630
annotate_virome_phage_50,PC_04494
annotate_virome_phage_50,PC_00472
annotate_virome_phage_50,PC_03281
annotate_virome_phage_51,PC_00050
annotate_virome_phage_51,PC_01091
annotate_virome_phage_51,
annotate_virome_phage_51,PC_06632
annotate_virome_phage_51,PC_00566
annotate_virome_phage_51,PC_00803
annotate_virome_phage_51,PC_06668
annotate_virome_phage_51,PC_01346
annotate_virome_phage_51,PC_03436
annotate_virome_phage_51,PC_06669
annotate_virome_phage_51,PC_02664
annotate_virome_phage_51,PC_06670
annotate_virome_phage_51,PC_04568
annotate_virome_phage_51,PC_02661
annotate_virome_phage_51,PC_03379
annotate_virome_phage_51,PC_04570
annotate_virome_phage_51,PC_05286
annotate_virome_phage_51,PC_01590
annotate_virome_phage_51,PC_02396
annotate_virome_phage_51,PC_00540
annotate_virome_phage_51,PC_00848
annotate_virome_phage_51,PC_00723
annotate_virome_phage_51,PC_06672
annotate_virome_phage_51,PC_00143
annotate_virome_phage_51,PC_05699
annotate_virome_phage_51,PC_00016
annotate_virome_phage_51,PC_01516
annotate_virome_phage_51,PC_01442
annotate_virome_phage_51,PC_00159
annotate_virome_phage_51,PC_00116
annotate_virome_phage_51,PC_01269
annotate_virome_phage_51,PC_06665
annotate_virome_phage_51,PC_01482
annotate_virome_phage_51,PC_01319
annotate_virome_phage_51,PC_00538
annotate_virome_phage_51,PC_00154
annotate_virome_phage_51,PC_00667
annotate_virome_phage_51,PC_00621
annotate_virome_phage_51,PC_00683
annotate_virome_phage_51,PC_01491
annotate_virome_phage_51,PC_00610
annotate_virome_phage_51,PC_01114
annotate_virome_phage_51,PC_00270
annotate_virome_phage_51,PC_05865
annotate_virome_phage_52,PC_00825
annotate_virome_phage_52,PC_00909
annotate_virome_phage_52,PC_01021
annotate_virome_phage_52,PC_01020
annotate_virome_phage_52,PC_00908
annotate_virome_phage_52,PC_00049
annotate_virome_phage_52,PC_01138
annotate_virome_phage_52,PC_01137
annotate_virome_phage_52,PC_01099
annotate_virome_phage_52,PC_00907
annotate_virome_phage_52,PC_01136
annotate_virome_phage_52,PC_00296
annotate_virome_phage_52,PC_01656
annotate_virome_phage_52,PC_01281
annotate_virome_phage_52,PC_02463
annotate_virome_phage_52,
annotate_virome_phage_52,PC_01282
annotate_virome_phage_52,PC_01134
annotate_virome_phage_52,PC_01283
annotate_virome_phage_52,PC_01135
annotate_virome_phage_52,PC_01018
annotate_virome_phage_52,PC_00281
annotate_virome_phage_52,PC_04571
annotate_virome_phage_52,PC_02675
annotate_virome_phage_52,PC_04572
annotate_virome_phage_52,PC_00472
annotate_virome_phage_52,PC_05589
annotate_virome_phage_52,PC_06530
annotate_virome_phage_52,PC_04537
annotate_virome_phage_52,PC_01316
annotate_virome_phage_52,PC_00199
annotate_virome_phage_52,PC_06673
annotate_virome_phage_52,PC_00627
annotate_virome_phage_52,PC_02673
annotate_virome_phage_52,PC_01162
annotate_virome_phage_52,PC_00748
annotate_virome_phage_52,PC_02697
annotate_virome_phage_52,PC_04129
annotate_virome_phage_52,PC_03201
annotate_virome_phage_52,PC_01378
annotate_virome_phage_52,PC_06674
annotate_virome_phage_52,PC_00491
annotate_virome_phage_52,PC_06647
annotate_virome_phage_52,PC_00829
annotate_virome_phage_52,PC_01769
annotate_virome_phage_52,PC_03152
annotate_virome_phage_52,PC_02225
annotate_virome_phage_52,PC_00033
annotate_virome_phage_52,PC_00880
annotate_virome_phage_52,PC_00070
annotate_virome_phage_52,PC_02646
annotate_virome_phage_52,PC_02676
annotate_virome_phage_52,PC_04573
annotate_virome_phage_54,PC_04551
annotate_virome_phage_54,PC_04004
annotate_virome_phage_54,PC_06612
annotate_virome_phage_54,PC_03768
annotate_virome_phage_54,PC_04027
annotate_virome_phage_54,PC_04552
annotate_virome_phage_54,PC_04553
annotate_virome_phage_54,PC_04510
annotate_virome_phage_54,PC_04554
annotate_virome_phage_54,PC_04555
annotate_virome_phage_54,PC_00783
annotate_virome_phage_54,PC_02495
annotate_virome_phage_54,PC_06675
annotate_virome_phage_54,PC_00721
annotate_virome_phage_54,PC_01482
annotate_virome_phage_54,PC_04853
annotate_virome_phage_54,PC_00116
annotate_virome_phage_54,PC_03101
annotate_virome_phage_54,PC_04556
annotate_virome_phage_54,PC_06652
annotate_virome_phage_54,PC_00626
annotate_virome_phage_54,
annotate_virome_phage_54,PC_04557
annotate_virome_phage_54,PC_06931
annotate_virome_phage_54,PC_06676
annotate_virome_phage_54,PC_01406
annotate_virome_phage_54,PC_00685
annotate_virome_phage_54,PC_06361
annotate_virome_phage_54,PC_01742
annotate_virome_phage_54,PC_02154
annotate_virome_phage_54,PC_06609
annotate_virome_phage_54,PC_01278
annotate_virome_phage_54,PC_01277
annotate_virome_phage_54,PC_01055
annotate_virome_phage_54,PC_00260
annotate_virome_phage_54,PC_02669
annotate_virome_phage_54,PC_01160
annotate_virome_phage_54,PC_01114
annotate_virome_phage_54,PC_01416
annotate_virome_phage_55,
annotate_virome_phage_55,PC_01935
annotate_virome_phage_55,PC_06677
annotate_virome_phage_55,PC_01347
annotate_virome_phage_55,PC_01591
annotate_virome_phage_55,PC_05582
annotate_virome_phage_55,PC_06678
annotate_virome_phage_55,PC_04001
annotate_virome_phage_55,PC_03386
annotate_virome_phage_55,PC_03422
annotate_virome_phage_55,PC_04512
annotate_virome_phage_55,PC_02660
annotate_virome_phage_55,PC_06679
annotate_virome_phage_55,PC_01069
annotate_virome_phage_55,PC_02004
annotate_virome_phage_55,PC_06680
annotate_virome_phage_55,PC_03437
annotate_virome_phage_55,PC_00577
annotate_virome_phage_55,PC_02677
annotate_virome_phage_55,PC_00684
annotate_virome_phage_55,PC_00020
annotate_virome_phage_55,PC_00162
annotate_virome_phage_55,PC_01727
annotate_virome_phage_55,PC_02665
annotate_virome_phage_55,PC_02157
annotate_virome_phage_55,PC_01349
annotate_virome_phage_55,PC_06681
annotate_virome_phage_55,PC_02542
annotate_virome_phage_55,PC_00829
annotate_virome_phage_55,PC_02465
annotate_virome_phage_55,PC_03175
annotate_virome_phage_55,PC_06683
annotate_virome_phage_55,PC_00290
annotate_virome_phage_55,PC_00630
annotate_virome_phage_55,PC_04513
annotate_virome_phage_55,PC_02678
annotate_virome_phage_55,PC_06684
annotate_virome_phage_55,PC_02078
annotate_virome_phage_55,PC_02679
annotate_virome_phage_55,PC_00472
annotate_virome_phage_55,PC_06638
annotate_virome_phage_55,PC_02162
annotate_virome_phage_55,PC_04574
annotate_virome_phage_55,PC_01709
annotate_virome_phage_55,PC_01511
annotate_virome_phage_55,PC_02328
annotate_virome_phage_55,PC_03438
annotate_virome_phage_55,PC_00333
annotate_virome_phage_55,PC_03078
annotate_virome_phage_55,PC_06685
annotate_virome_phage_55,PC_06686
annotate_virome_phage_55,PC_01748
annotate_virome_phage_55,PC_01747
annotate_virome_phage_55,PC_04575
annotate_virome_phage_56,PC_04569
annotate_virome_phage_56,PC_06668
annotate_virome_phage_56,PC_04570
annotate_virome_phage_56,
annotate_virome_phage_56,PC_06656
annotate_virome_phage_56,PC_06657
annotate_virome_phage_56,PC_02673
annotate_virome_phage_56,PC_06687
annotate_virome_phage_56,PC_00849
annotate_virome_phage_56,PC_01551
annotate_virome_phage_56,PC_00847
annotate_virome_phage_56,PC_03200
annotate_virome_phage_56,PC_03106
annotate_virome_phage_56,PC_06659
annotate_virome_phage_56,PC_00829
annotate_virome_phage_56,PC_00652
annotate_virome_phage_56,PC_00142
annotate_virome_phage_56,PC_00540
annotate_virome_phage_56,PC_05578
annotate_virome_phage_56,PC_00627
annotate_virome_phage_56,PC_06660
annotate_virome_phage_56,PC_02468
annotate_virome_phage_56,PC_00143
annotate_virome_phage_56,PC_04571
annotate_virome_phage_56,PC_02675
annotate_virome_phage_56,PC_04572
annotate_virome_phage_56,PC_04567
annotate_virome_phage_56,PC_01442
annotate_virome_phage_56,PC_00267
annotate_virome_phage_56,PC_00246
annotate_virome_phage_56,PC_00070
annotate_virome_phage_56,PC_00197
annotate_virome_phage_56,PC_00251
annotate_virome_phage_56,PC_00196
annotate_virome_phage_56,PC_00342
annotate_virome_phage_56,PC_00195
